Date _Time,Restaurant Name,Food Category,Delivery Fee (CAD),Total Cost (CAD),Delivery Time (Minutes),Customer Rating,Payment Method,Delivery Count,Location
2022-12-27 12:30,A&W,Vegan,5.067102909,23.59892398,54.41013146,1.217084742,Gift Card,184,Toronto
2022-12-28 22:11,Chipotle,American,8.697295714,15.96327042,57.83138585,3.386522129,Debit Card,103,Toronto
2022-12-29 6:10,KFC,Indian,8.922356474,61.63391594,57.19434002,1.347451632,Credit Card,114,Toronto
2022-12-30 7:30,Subway,Italian,6.822771043,97.73851477,35.25661375,3.806854536,Credit Card,51,Toronto
2022-12-31 2:46,Pizza Hut,Chinese,7.820291418,52.28819975,23.14648233,1.210568451,Debit Card,181,Toronto
2023-01-01 6:31,Dominos,Vegan,2.921246299,60.96438766,26.8749481,1.237235579,PayPal,127,Toronto
2023-01-02 12:15,Subway,Vegan,6.705008524,97.27743273,22.36893222,2.221303596,PayPal,81,Toronto
2023-01-03 8:10,Pizza Hut,Indian,7.335725628,36.69048945,24.21587739,4.5862861,PayPal,149,Toronto
2023-01-04 15:24,Subway,Italian,3.605702743,87.96997147,27.38604984,3.565572995,Cash,179,Toronto
2023-01-05 19:33,Dominos,Japanese,9.041237863,61.44318971,33.64377266,4.080525168,Gift Card,153,Toronto
2023-01-06 17:46,Starbucks,Mediterranean,3.5599739,63.40550375,41.74158586,1.566208438,Debit Card,191,Toronto
2023-01-07 15:44,Chipotle,Indian,4.507818879,44.16977786,48.46728237,4.336501733,Cash,197,Toronto
2023-01-08 0:28,Subway,Vegan,6.964454776,62.73467068,28.43709344,1.032584993,PayPal,138,Toronto
2023-01-09 17:34,KFC,Fast Food,7.106800521,21.21711331,46.90089617,1.852229403,Debit Card,98,Toronto
2023-01-10 11:32,A&W,Chinese,7.595077928,79.99470367,48.17036298,3.464369285,Cash,185,Toronto
2023-01-11 2:07,Burger King,Mexican,2.896093705,39.19845973,42.34489347,2.500985634,Credit Card,198,Toronto
2023-01-12 12:46,KFC,Fast Food,8.795715439,90.44670801,56.14471479,4.936773567,PayPal,136,Toronto
2023-01-13 21:57,Dominos,Vegan,6.262777058,46.26730904,24.43979256,1.121356987,Cash,57,Toronto
2023-01-14 7:20,A&W,American,5.770574353,27.14004939,27.0848583,4.994392672,Credit Card,150,Toronto
2023-01-15 14:28,KFC,Thai,9.848780996,74.14993382,37.14659298,3.494511331,PayPal,65,Toronto
2023-01-16 23:31,Taco Bell,Italian,7.923026376,28.9891423,25.06850941,3.234827978,Gift Card,89,Toronto
2023-01-17 8:43,Chipotle,Japanese,2.944048213,79.06284382,42.65184575,1.23804977,PayPal,155,Toronto
2023-01-18 12:39,A&W,Chinese,8.052313338,97.28954009,35.93601866,2.093315507,Gift Card,76,Toronto
2023-01-19 1:49,Taco Bell,Mexican,2.761991472,81.26199385,31.38383178,4.698650753,Gift Card,153,Toronto
2023-01-20 22:31,KFC,Mediterranean,2.2197645,16.90818612,26.79959252,2.416984013,Gift Card,154,Toronto
2023-01-21 23:48,Pizza Hut,Japanese,5.229007162,65.99029198,33.41352953,3.646612802,Debit Card,195,Toronto
2023-01-22 21:08,McDonalds,Chinese,9.948625383,74.10990703,44.31837403,4.997985402,Debit Card,84,Toronto
2023-01-23 2:42,Pizza Hut,Mediterranean,3.39907149,85.16395769,43.03140844,2.052278855,Gift Card,162,Toronto
2023-01-24 9:19,Chipotle,Mexican,7.381154748,19.76019626,26.54496001,3.304323516,Credit Card,101,Toronto
2023-01-25 6:38,A&W,Vegan,3.38716853,55.80916538,24.99679243,3.785751171,Gift Card,192,Toronto
2023-01-26 9:42,A&W,Thai,7.7982958,60.50652417,21.0670705,1.658508986,Cash,102,Toronto
2023-01-27 6:38,Chipotle,Fast Food,6.042829346,29.37561332,20.49702375,1.594690255,Gift Card,140,Toronto
2023-01-28 3:58,Taco Bell,Fast Food,7.439773681,42.40823383,55.19241743,2.825231647,Debit Card,130,Toronto
2023-01-29 17:35,McDonalds,Vegan,3.622985407,52.41884673,21.80355424,2.543250087,Debit Card,153,Toronto
2023-01-30 19:06,KFC,Japanese,7.96502666,85.82282348,49.24884439,3.856861747,Cash,115,Toronto
2023-01-31 1:49,Dominos,Vegan,9.964952477,93.99964312,54.87940385,1.278035086,Cash,162,Toronto
2023-02-01 21:34,Pizza Hut,Vegan,7.325204005,68.41594046,23.92231394,4.888666495,PayPal,80,Toronto
2023-02-02 23:23,Pizza Hut,Chinese,5.947839985,48.57034081,37.45205695,1.057107927,Credit Card,110,Toronto
2023-02-03 4:59,Burger King,Chinese,9.385391909,36.59263651,58.49211933,3.405267297,Credit Card,150,Toronto
2023-02-04 16:41,McDonalds,Mexican,2.126814738,98.48149068,53.36554642,3.250530383,Credit Card,154,Toronto
2023-02-05 12:43,Dominos,Thai,7.839388154,98.55669984,39.58816127,1.538862923,Debit Card,147,Toronto
2023-02-06 4:08,Pizza Hut,Chinese,9.109972135,93.6230406,50.50284451,1.603663931,Credit Card,83,Toronto
2023-02-07 8:40,Dominos,Mexican,2.493396669,81.78187774,53.33510498,4.170709951,PayPal,108,Toronto
2023-02-08 0:33,KFC,American,5.600513363,42.69126122,33.92107853,4.550249834,PayPal,52,Toronto
2023-02-09 3:47,A&W,Vegan,3.637755632,84.4450411,55.68611667,2.132067864,Credit Card,66,Toronto
2023-02-10 9:44,Dominos,Vegan,6.532145325,49.74740647,38.81893279,2.751855856,Cash,127,Toronto
2023-02-11 23:42,Pizza Hut,Japanese,7.196343669,42.77571334,41.11229454,2.419980164,PayPal,95,Toronto
2023-02-12 15:57,Taco Bell,American,4.420985463,78.31355547,59.98830551,1.290188052,Cash,84,Toronto
2023-02-13 13:32,McDonalds,Japanese,5.679853357,21.77058385,53.73211865,3.692816984,Debit Card,178,Toronto
2023-02-14 12:03,Chipotle,Mediterranean,4.234715882,19.12783148,34.47080023,4.300771739,PayPal,161,Toronto
2023-02-15 9:43,Subway,Mexican,4.955129316,53.07606426,20.41382386,2.21951743,Cash,181,Toronto
2023-02-16 9:29,Starbucks,Mexican,3.276319654,52.87929807,45.04696295,4.960703175,Credit Card,110,Toronto
2023-02-17 3:39,Starbucks,Vegan,9.084475549,91.12975301,48.15653705,1.303406229,Debit Card,146,Toronto
2023-02-18 23:14,Subway,Indian,2.080083284,25.72301318,46.03210761,3.647162855,Gift Card,194,Toronto
2023-02-19 13:06,Dominos,Mediterranean,9.059273492,25.47913383,58.71449405,2.792912058,Gift Card,139,Toronto
2023-02-20 8:47,McDonalds,Mexican,6.573431027,27.53347104,54.51884109,2.786407604,Credit Card,185,Toronto
2023-02-21 1:14,Dominos,Chinese,4.653262753,17.52758221,37.95326773,2.830582464,Debit Card,108,Toronto
2023-02-22 2:15,Chipotle,Vegan,7.784457004,21.09719771,22.5142995,2.034727095,Debit Card,67,Toronto
2023-02-23 1:13,McDonalds,Japanese,6.062017215,71.08893868,39.04235078,3.862251309,Debit Card,144,Toronto
2023-02-24 4:13,Subway,American,5.992869265,51.68466797,47.5697608,3.886306104,Debit Card,65,Toronto
2023-02-25 17:21,Dominos,Japanese,2.881138263,79.9062607,44.30839233,2.12958844,Gift Card,59,Toronto
2023-02-26 17:01,Burger King,Fast Food,5.116128208,99.37080608,41.52548271,4.341225843,Cash,153,Toronto
2023-02-27 17:46,Pizza Hut,Indian,3.928514767,71.01794789,38.75275832,2.267379775,Debit Card,125,Toronto
2023-02-28 0:49,Taco Bell,Mexican,2.125567245,19.2887235,31.75047492,3.900372496,Cash,199,Toronto
2023-03-01 8:34,A&W,Thai,4.880797046,23.8878435,31.09387047,1.48399907,Debit Card,65,Toronto
2023-03-02 12:23,Taco Bell,Italian,2.718577035,89.88534721,40.00925916,1.674806571,PayPal,61,Toronto
2023-03-03 12:10,Chipotle,Indian,4.054640302,59.83715529,26.42412586,2.263182578,PayPal,124,Toronto
2023-03-04 9:30,Dominos,Vegan,2.740132969,85.11115855,33.62741694,3.375495071,PayPal,178,Toronto
2023-03-05 9:35,KFC,Mexican,2.807533004,87.81204858,32.95917099,3.582045942,Debit Card,76,Toronto
2023-03-06 22:06,McDonalds,American,3.592090355,93.85233603,43.48531206,2.585424688,Cash,61,Toronto
2023-03-07 19:25,Dominos,Mexican,9.998793956,95.73548247,22.66729201,1.311356612,Gift Card,79,Toronto
2023-03-08 15:02,McDonalds,Italian,2.017473143,62.1601927,53.18674721,2.494538608,Credit Card,58,Toronto
2023-03-09 3:21,A&W,American,7.109381089,43.98671464,42.49513522,3.755070064,Gift Card,102,Toronto
2023-03-10 3:26,Burger King,Japanese,3.129949584,96.75851432,46.83306723,3.683981845,Debit Card,103,Toronto
2023-03-11 6:54,Taco Bell,American,9.365025094,61.52954451,48.12375615,1.640785653,PayPal,98,Toronto
2023-03-12 3:40,Pizza Hut,Indian,2.749063147,20.46148145,31.65936547,1.031135881,PayPal,53,Toronto
2023-03-13 23:05,A&W,Japanese,9.640505497,69.63600676,38.8148627,4.011926469,Cash,128,Toronto
2023-03-14 12:37,A&W,Mexican,6.8874111,64.95320378,58.24983823,1.425472666,Debit Card,140,Toronto
2023-03-15 18:24,Taco Bell,Vegan,2.010144615,91.1423942,50.66820952,1.329396576,Gift Card,128,Toronto
2023-03-16 12:42,A&W,Mediterranean,9.152057583,70.52091108,58.78227501,1.010804867,Debit Card,152,Toronto
2023-03-17 9:22,KFC,Vegan,6.173694411,44.66945608,49.85017381,2.730405304,Debit Card,160,Toronto
2023-03-18 21:48,KFC,Mexican,4.101357883,97.12918668,27.02400559,3.013055604,PayPal,107,Toronto
2023-03-19 6:08,Starbucks,Italian,8.13823342,83.13765631,22.58143535,3.550656185,Gift Card,131,Toronto
2023-03-20 14:55,Starbucks,Mediterranean,9.413324431,68.58549756,43.10645747,2.184255363,Credit Card,181,Toronto
2023-03-21 22:49,KFC,Mexican,5.869526585,39.89864229,34.31253119,3.841698866,PayPal,71,Toronto
2023-03-22 3:23,Subway,Thai,4.524427796,46.75092519,31.01831641,1.67732743,Gift Card,180,Toronto
2023-03-23 17:28,Burger King,Indian,8.311560991,71.94744355,52.28843986,4.327960212,Cash,128,Toronto
2023-03-24 15:56,McDonalds,Thai,7.454283982,21.11836957,34.67973068,3.287393316,PayPal,148,Toronto
2023-03-25 1:08,Burger King,Japanese,9.11001987,36.81785029,32.68003879,3.335559293,Cash,87,Toronto
2023-03-26 8:35,Chipotle,Fast Food,7.540112102,75.68157934,53.99950373,1.839101655,PayPal,166,Toronto
2023-03-27 3:59,A&W,Mexican,3.948226711,55.80157334,53.85149346,1.296434997,Debit Card,75,Toronto
2023-03-28 6:00,Pizza Hut,Chinese,9.453273998,49.20345301,34.25466551,2.858899212,Gift Card,185,Toronto
2023-03-29 17:34,A&W,Chinese,2.838685978,27.8738979,53.29994804,3.462447808,Cash,99,Toronto
2023-03-30 11:46,Burger King,American,4.143542001,52.55716793,54.03113961,1.380185835,PayPal,87,Toronto
2023-03-31 11:29,KFC,Vegan,6.161556862,80.50881751,36.9572214,4.802137898,Cash,187,Toronto
2023-04-01 10:56,Taco Bell,Vegan,6.525936209,37.44109192,22.65892521,4.921657441,PayPal,91,Toronto
2023-04-02 22:25,Chipotle,Vegan,2.122484693,15.45887609,20.06338578,3.181826782,PayPal,86,Toronto
2023-04-03 5:43,KFC,Thai,8.244581807,71.8229166,40.93169852,4.800276621,Credit Card,189,Toronto
2023-04-04 8:55,Burger King,Indian,4.892858547,97.67326138,33.76301973,1.71778095,Credit Card,98,Toronto
2023-04-05 5:54,Taco Bell,Mexican,5.251348328,66.58025791,59.88527577,1.101682741,Credit Card,191,Toronto
2023-04-06 15:27,Pizza Hut,Italian,8.474956355,25.19335801,50.89643999,1.157638141,Cash,95,Toronto
2023-04-07 16:22,Burger King,American,5.034267134,42.26231285,50.45101825,3.350049918,Debit Card,78,Toronto
2023-04-08 1:44,McDonalds,Japanese,2.377799012,88.74953725,58.20971073,1.246567534,PayPal,61,Toronto
2023-04-09 22:25,Dominos,Mediterranean,3.411518164,34.76828631,55.50897592,4.834182427,Gift Card,165,Toronto
2023-04-10 16:01,Taco Bell,Japanese,9.647225379,66.6541518,32.72749918,1.567732843,Credit Card,131,Toronto
2023-04-11 8:46,Burger King,Mexican,2.563242899,49.2270527,26.63948886,2.218891224,Cash,93,Toronto
2023-04-12 8:23,KFC,Fast Food,4.839449608,32.66671632,49.8356906,4.290071208,Cash,51,Toronto
2023-04-13 18:28,McDonalds,Vegan,6.025433336,84.13958595,35.13095575,1.874961292,Cash,66,Toronto
2023-04-14 15:30,Subway,Mediterranean,5.946246619,78.1406585,38.92690607,1.971873834,Gift Card,187,Toronto
2023-04-15 11:48,Taco Bell,Thai,2.031679544,71.23524061,45.21590925,3.569235823,Gift Card,67,Toronto
2023-04-16 3:54,McDonalds,Mexican,6.009301852,35.08861017,56.31490708,2.104344354,Credit Card,71,Toronto
2023-04-17 21:26,KFC,Fast Food,5.070179664,23.31784523,36.76351015,1.869790536,Gift Card,132,Toronto
2023-04-18 17:09,Burger King,Thai,9.776634684,63.97354304,51.33267561,2.016710857,Credit Card,107,Toronto
2023-04-19 8:13,A&W,Fast Food,3.273272672,62.06261585,30.73359165,2.962589997,Gift Card,102,Toronto
2023-04-20 21:52,Pizza Hut,Vegan,4.833233574,31.01272579,47.91887164,4.864399491,Gift Card,50,Toronto
2023-04-21 14:37,A&W,Thai,5.355851881,19.78096902,20.06317684,4.328951766,Gift Card,110,Toronto
2023-04-22 22:53,Dominos,Indian,5.125548297,21.86021861,54.86028854,2.138441058,Credit Card,80,Toronto
2023-04-23 20:23,McDonalds,Chinese,7.326646621,99.38553385,21.2151832,2.453492834,PayPal,115,Toronto
2023-04-24 16:06,Dominos,Japanese,3.72410286,81.60463105,48.51015019,2.858049002,Credit Card,196,Toronto
2023-04-25 16:05,Pizza Hut,Indian,3.768572423,93.36893546,21.85032757,4.915718588,PayPal,102,Toronto
2023-04-26 16:03,McDonalds,Mediterranean,7.833687588,31.57965139,30.64982798,1.689561873,Cash,144,Toronto
2023-04-27 14:56,Starbucks,American,6.002324149,96.64832559,39.88809614,2.429932414,Cash,199,Toronto
2023-04-28 22:38,KFC,Chinese,5.321245408,27.12561988,36.79754741,3.917704376,Credit Card,72,Toronto
2023-04-29 3:36,McDonalds,Indian,3.353624413,58.27195543,27.67344458,4.855774937,PayPal,192,Toronto
2023-04-30 10:22,KFC,Mexican,3.500217783,85.52413318,33.35259647,1.622700851,PayPal,180,Toronto
2023-05-01 5:52,A&W,Fast Food,2.084413095,44.73328513,49.1082548,1.909519817,PayPal,136,Toronto
2023-05-02 11:31,Chipotle,Mediterranean,2.731410151,51.11042532,46.7702837,1.902778698,Cash,197,Toronto
2023-05-03 11:14,Taco Bell,Mexican,6.454709558,25.89573438,22.87258335,1.083728118,Credit Card,174,Toronto
2023-05-04 10:30,Chipotle,Chinese,9.13498504,25.4483598,49.89263302,3.4164625,Debit Card,158,Toronto
2023-05-05 5:24,Burger King,Fast Food,4.297318121,67.66329911,22.12183525,3.682812297,PayPal,89,Toronto
2023-05-06 15:00,Taco Bell,Mediterranean,4.621977807,72.42025133,41.71705556,3.410103561,PayPal,170,Toronto
2023-05-07 20:51,Taco Bell,American,2.924844885,81.0732637,30.40250992,1.285291958,Debit Card,88,Toronto
2023-05-08 19:28,Subway,Chinese,5.109047565,62.31797448,43.5076051,1.276920503,Credit Card,169,Toronto
2023-05-09 5:07,Taco Bell,Mediterranean,2.297773637,69.88953984,30.45313584,1.841546218,PayPal,67,Toronto
2023-05-10 10:53,Pizza Hut,Indian,9.34080557,16.14896809,59.39831879,2.161178063,Credit Card,192,Toronto
2023-05-11 4:44,Chipotle,Mediterranean,7.384890785,28.78451181,32.38912735,4.146174624,PayPal,86,Toronto
2023-05-12 6:31,A&W,Chinese,9.925990475,98.71775511,29.67842543,1.637561063,Gift Card,54,Toronto
2023-05-13 5:59,KFC,Vegan,9.062585301,21.45944804,31.13861164,1.176368866,PayPal,122,Toronto
2023-05-14 12:48,Burger King,Indian,5.78392475,72.69699889,55.85891429,2.575950031,Gift Card,184,Toronto
2023-05-15 13:16,Taco Bell,Mexican,6.157480249,29.96702381,45.44875315,2.665568681,Credit Card,90,Toronto
2023-05-16 15:31,Burger King,Chinese,3.524608372,75.92107979,49.2273639,2.803629353,PayPal,59,Toronto
2023-05-17 2:44,A&W,Vegan,5.696314743,75.00918425,56.7204204,4.307614176,Cash,117,Toronto
2023-05-18 12:12,Burger King,Italian,9.224222988,34.90692008,56.47489939,1.392021659,Cash,73,Toronto
2023-05-19 9:40,A&W,American,2.406827389,37.91892393,49.55783386,3.81576833,Debit Card,127,Toronto
2023-05-20 13:40,Taco Bell,Vegan,8.908454424,70.65551066,27.91297715,2.351782284,Cash,194,Toronto
2023-05-21 20:47,A&W,Italian,4.727582413,48.1573133,53.73493283,2.239920546,Gift Card,158,Toronto
2023-05-22 2:03,Taco Bell,Japanese,9.196102121,31.53657742,28.15104137,4.730172504,Cash,73,Toronto
2023-05-23 5:43,Subway,Fast Food,9.527039251,77.1927659,49.71595256,1.993874098,Cash,56,Toronto
2023-05-24 8:43,Subway,Vegan,7.366919096,28.10253957,47.42412266,3.570127341,Cash,122,Toronto
2023-05-25 17:55,A&W,Thai,7.315390293,87.72971145,50.35555401,2.10051103,PayPal,156,Toronto
2023-05-26 2:08,Subway,American,5.622034702,58.74690954,41.30742723,3.028575531,Debit Card,148,Toronto
2023-05-27 19:18,KFC,Vegan,8.684321796,23.98455133,45.54904729,4.14517157,Credit Card,171,Toronto
2023-05-28 10:56,KFC,Italian,9.692902067,73.99614835,58.13280322,4.526890094,Debit Card,61,Toronto
2023-05-29 19:10,Subway,Thai,8.200654403,59.12885836,24.04354377,4.354788961,Gift Card,134,Toronto
2023-05-30 12:17,Subway,American,6.97549387,40.3348936,32.35389099,3.328722945,PayPal,52,Toronto
2023-05-31 15:38,Starbucks,Thai,6.854343167,50.91584732,44.45428052,1.995265261,PayPal,128,Toronto
2023-06-01 1:10,Starbucks,Indian,8.795759213,40.3587082,58.56216521,3.644933533,Cash,134,Toronto
2023-06-02 4:32,Taco Bell,Italian,6.329630126,37.35719604,23.82297791,3.839620183,Cash,59,Toronto
2023-06-03 20:10,A&W,Mediterranean,8.43087909,28.90671577,20.90196886,1.04276796,Gift Card,82,Toronto
2023-06-04 17:06,Dominos,Indian,6.071082041,45.83520632,22.22998394,2.756842044,PayPal,95,Toronto
2023-06-05 21:48,Dominos,American,2.4995542,36.33391254,22.09622746,4.373048171,Credit Card,108,Toronto
2023-06-06 0:21,Subway,American,5.071576071,73.0919314,56.31263431,2.958350385,Debit Card,101,Toronto
2023-06-07 2:45,Burger King,Chinese,5.555527661,73.129523,48.85031632,2.245501769,PayPal,55,Toronto
2023-06-08 22:13,Subway,Italian,3.13293796,57.65642062,47.08425465,4.487191084,Credit Card,179,Toronto
2023-06-09 14:34,Starbucks,Japanese,2.819970634,81.12528483,40.90291281,1.62352279,Credit Card,78,Toronto
2023-06-10 8:17,Taco Bell,Japanese,6.283719597,86.51387612,51.27810468,1.82578093,Debit Card,168,Toronto
2023-06-11 7:13,Subway,American,2.681149092,64.28014888,26.22591971,3.749489468,Credit Card,146,Toronto
2023-06-12 12:37,Chipotle,Japanese,4.423561343,67.60948883,35.67764759,2.409743766,Gift Card,117,Toronto
2023-06-13 3:53,Burger King,Fast Food,7.956775808,39.04530233,39.60017003,3.852067343,Credit Card,109,Toronto
2023-06-14 13:56,Chipotle,Chinese,9.715457437,91.06388206,24.41637991,1.630814485,Gift Card,173,Toronto
2023-06-15 11:02,Taco Bell,American,7.742964644,17.05751378,36.78054837,2.009076358,Credit Card,133,Toronto
2023-06-16 12:04,Taco Bell,Japanese,9.941004388,44.6312099,32.66007117,1.626589513,Cash,90,Toronto
2023-06-17 6:15,KFC,Italian,7.58670377,76.35303583,21.42328583,4.811641254,Credit Card,162,Toronto
2023-06-18 12:09,McDonalds,Vegan,4.350355765,21.80760832,25.46941611,2.621615843,Gift Card,114,Toronto
2023-06-19 21:09,Chipotle,Mediterranean,7.376420324,30.56940983,50.56147293,2.34887964,Credit Card,128,Toronto
2023-06-20 5:02,KFC,Indian,7.617254122,65.08928687,20.72151638,1.056808625,Credit Card,112,Toronto
2023-06-21 6:44,Starbucks,Indian,4.973815877,62.59946207,57.37013196,1.613670318,Credit Card,197,Toronto
2023-06-22 11:47,Pizza Hut,Fast Food,2.141710805,77.80890517,23.4569853,2.684543425,Gift Card,167,Toronto
2023-06-23 15:16,Burger King,Thai,7.625598278,84.07207432,51.96952377,1.27401117,Credit Card,86,Toronto
2023-06-24 0:20,Pizza Hut,Italian,2.173600762,25.92926417,55.94466164,3.042957318,Debit Card,113,Toronto
2023-06-25 4:16,A&W,Thai,7.049504624,16.56238413,57.64542339,2.820061754,Debit Card,135,Toronto
2023-06-26 6:38,Starbucks,Chinese,3.30893191,73.61927417,54.69908094,4.068672561,Gift Card,182,Toronto
2023-06-27 0:50,Starbucks,Mediterranean,6.524828222,40.61830264,31.50200158,3.639210806,Cash,83,Toronto
2023-06-28 7:26,Pizza Hut,Chinese,6.031304203,68.20863268,33.32348525,2.783789221,Debit Card,88,Toronto
2023-06-29 21:33,Chipotle,American,2.108109138,27.79628999,37.06182794,1.8986428,PayPal,116,Toronto
2023-06-30 13:46,McDonalds,Italian,4.902926536,54.86840397,25.57186758,3.907454264,Debit Card,111,Toronto
2023-07-01 9:54,Chipotle,American,6.808729339,57.87610342,20.8908982,3.831448414,PayPal,137,Toronto
2023-07-02 13:37,Pizza Hut,Mexican,8.788852415,64.73161439,54.76486457,1.613184642,Gift Card,180,Toronto
2023-07-03 10:35,A&W,Japanese,9.109136911,58.61945139,42.16514865,4.659007326,Cash,158,Toronto
2023-07-04 21:25,Chipotle,Indian,5.87079976,57.13371547,44.34891769,1.257620464,PayPal,138,Toronto
2023-07-05 23:08,Dominos,Vegan,7.827379898,43.28240309,57.07953899,1.220150836,PayPal,116,Toronto
2023-07-06 17:52,Chipotle,American,4.531636612,21.05032009,46.60480712,1.749401671,Debit Card,128,Toronto
2023-07-07 19:01,Taco Bell,Thai,4.737491246,22.60921673,47.63414017,4.637843192,PayPal,78,Toronto
2023-07-08 12:54,KFC,Mexican,3.555708153,51.87115332,51.47874594,3.079992496,Gift Card,123,Toronto
2023-07-09 16:12,Burger King,Indian,6.49558488,45.24241586,24.65393799,4.151763683,Gift Card,81,Toronto
2023-07-10 6:36,Chipotle,American,4.516513207,58.8714584,34.40648613,1.911372752,Gift Card,136,Toronto
2023-07-11 11:22,McDonalds,Mexican,2.674967172,40.91124439,58.72831711,2.960887899,Debit Card,88,Toronto
2023-07-12 17:30,McDonalds,Mexican,7.480048693,73.47235777,56.91720312,2.433157854,Cash,186,Toronto
2023-07-13 11:50,Chipotle,Italian,7.662025661,88.43615987,55.36301185,4.311314428,Debit Card,150,Toronto
2023-07-14 23:15,Subway,Chinese,4.87993935,40.40337105,38.08354041,1.090417757,Gift Card,191,Toronto
2023-07-15 18:40,Starbucks,Mexican,2.613787196,31.40364067,54.28771814,1.97537092,Debit Card,117,Toronto
2023-07-16 8:48,Chipotle,Fast Food,5.410381739,24.87534881,21.93583528,1.610296897,Gift Card,197,Toronto
2023-07-17 11:24,Starbucks,Chinese,5.538683664,67.38159345,25.94069697,4.436756155,Credit Card,77,Toronto
2023-07-18 10:12,Dominos,Indian,7.349367079,52.72775925,36.55870794,2.870175399,Credit Card,63,Toronto
2023-07-19 3:05,Pizza Hut,Indian,4.52333113,30.98133596,39.33568267,2.616880176,PayPal,126,Toronto
2023-07-20 11:35,Dominos,Indian,7.460794238,70.51662233,30.54028614,2.797931048,Cash,165,Toronto
2023-07-21 3:34,Chipotle,Indian,8.971908334,27.62107056,34.25906683,4.887698203,Credit Card,77,Toronto
2023-07-22 21:14,McDonalds,Fast Food,3.899888339,62.11556,26.51104404,4.401069577,Gift Card,138,Toronto
2023-07-23 3:35,Subway,American,9.831356449,59.80761244,39.56536127,3.825475087,Debit Card,81,Toronto
2023-07-24 0:28,A&W,Mediterranean,5.090945097,77.4093631,51.75373171,2.161915837,Debit Card,186,Toronto
2023-07-25 1:41,Starbucks,Mexican,4.138069481,19.68431939,46.45441575,1.660691998,PayPal,144,Toronto
2023-07-26 2:02,KFC,Indian,5.37208946,90.46919921,24.31168989,4.685734516,Debit Card,66,Toronto
2023-07-27 0:53,Starbucks,Chinese,2.755179807,74.75429672,39.50326414,2.692302091,Credit Card,166,Toronto
2023-07-28 21:46,Taco Bell,Chinese,3.005647252,33.37070986,47.90585531,2.115023198,Debit Card,126,Toronto
2023-07-29 19:00,Burger King,Mexican,5.315472376,30.58945463,41.19581186,2.883683306,Credit Card,104,Toronto
2023-07-30 10:15,Chipotle,American,8.099556176,51.6911182,35.66702386,4.671389691,Credit Card,59,Toronto
2023-07-31 9:16,Dominos,Vegan,9.202497917,84.49305301,44.87657685,2.548269254,Cash,129,Toronto
2023-08-01 1:53,KFC,Vegan,7.318543926,86.65074942,58.74554661,3.250563989,PayPal,183,Toronto
2023-08-02 14:14,McDonalds,Mediterranean,2.841756442,59.23876783,23.79631639,4.211865204,Gift Card,165,Toronto
2023-08-03 11:15,McDonalds,American,7.376158097,88.16892333,35.60064243,2.708530124,Credit Card,128,Toronto
2023-08-04 16:16,McDonalds,Mexican,7.083423366,15.46271528,36.26423412,1.934167208,PayPal,109,Toronto
2023-08-05 11:40,A&W,Vegan,8.446111346,17.98984368,43.07869242,4.978102994,Gift Card,91,Toronto
2023-08-06 21:56,Taco Bell,Vegan,8.601989333,92.50483546,26.08698408,4.82628343,Debit Card,165,Toronto
2023-08-07 20:18,McDonalds,Vegan,8.945624606,80.90321404,27.06572119,4.373916677,PayPal,158,Toronto
2023-08-08 4:51,McDonalds,Thai,5.313052117,53.31001495,31.41445544,3.753495518,PayPal,120,Toronto
2023-08-09 4:20,Chipotle,Fast Food,7.582915163,79.05686118,58.23480173,2.179462512,PayPal,151,Toronto
2023-08-10 20:30,Taco Bell,Mexican,4.146002871,96.22935425,49.36434325,4.653651753,Debit Card,62,Toronto
2023-08-11 9:23,Subway,Japanese,9.99469024,80.62760953,46.46773207,2.10222668,Debit Card,64,Toronto
2023-08-12 0:48,Subway,Italian,3.402673931,86.60156337,52.6783075,4.203237979,PayPal,85,Toronto
2023-08-13 17:09,Taco Bell,Italian,2.080915453,79.65155942,25.10305876,4.673032672,Cash,64,Toronto
2023-08-14 6:18,Burger King,American,3.190469716,29.29794286,54.37331279,3.412015362,Credit Card,166,Toronto
2023-08-15 23:37,A&W,Mexican,8.206978316,85.85379932,43.79330856,4.212224872,Debit Card,124,Toronto
2023-08-16 3:43,KFC,Mexican,5.574269412,31.5842497,33.4131603,4.166780397,Cash,105,Toronto
2023-08-17 17:26,Starbucks,Italian,5.580001982,90.87196288,52.63421023,1.772631004,Debit Card,144,Toronto
2023-08-18 16:47,Chipotle,Mediterranean,9.640183357,53.98524134,52.10258137,3.671697894,PayPal,181,Toronto
2023-08-19 10:56,Pizza Hut,Italian,9.357079264,72.54302395,53.82834327,1.373871748,Cash,101,Toronto
2023-08-20 1:49,Subway,Mexican,4.489557902,57.26547207,24.620716,3.031400573,Gift Card,187,Toronto
2023-08-21 12:03,Taco Bell,Vegan,3.67246503,22.989229,58.7744498,1.648942193,Credit Card,133,Toronto
2023-08-22 9:12,KFC,Mediterranean,8.787857679,39.71139615,58.38504615,2.665397995,Credit Card,78,Toronto
2023-08-23 23:42,Taco Bell,Indian,9.248152568,98.61720759,34.29878582,4.331928299,Debit Card,102,Toronto
2023-08-24 19:55,Starbucks,Japanese,6.332775382,96.66075389,22.63576073,4.948671359,Credit Card,70,Toronto
2023-08-25 16:45,KFC,Thai,7.035389689,42.2413863,26.68222678,2.271839327,Gift Card,161,Toronto
